from;to;polyline;weight
Krabi;Trat;LINESTRING(98.8832146297 7.9091448048, 102.503195011 12.1382302437);5.0
Krabi;Ubon Ratchathani;LINESTRING(98.8832146297 7.9091448048, 104.950118622 15.2036640615);5.0
Krabi;Udon Thani;LINESTRING(98.8832146297 7.9091448048, 102.840541098 17.512721051);4.0
Uttaradit;Krabi;LINESTRING(100.431418199 17.7260698659, 98.8832146297 7.9091448048);0.0
Uthai Thani;Krabi;LINESTRING(99.5807809841 15.3329804403, 98.8832146297 7.9091448048);0.0
Krabi;Yala;LINESTRING(98.8832146297 7.9091448048, 101.188657942 6.16406279095);5.0
Yasothon;Krabi;LINESTRING(104.371511185 15.8497001429, 98.8832146297 7.9091448048);0.0
Khon Kaen;Khon Kaen;LINESTRING(102.47117486 16.4033200124, 102.47117486 16.4033200124);0.0
Khon Kaen;Kamphaeng Phet;LINESTRING(102.47117486 16.4033200124, 99.4840870778 16.3504084467);4.0
Khon Kaen;Kanchanaburi;LINESTRING(102.47117486 16.4033200124, 99.0508269362 14.6142660015);41.0
Khon Kaen;Kalasin;LINESTRING(102.47117486 16.4033200124, 103.623492533 16.5959516038);614.0
Khon Kaen;Loei Province;LINESTRING(102.47117486 16.4033200124, 101.552343004 17.4924428641);396.0
Khon Kaen;Lampang;LINESTRING(102.47117486 16.4033200124, 99.5103521938 18.2741029435);20.0
Khon Kaen;Lamphun;LINESTRING(102.47117486 16.4033200124, 98.9674006597 18.0768881064);15.0
Khon Kaen;Lopburi Province;LINESTRING(102.47117486 16.4033200124, 100.897002401 15.11760038);22.0
Khon Kaen;Mukdahan;LINESTRING(102.47117486 16.4033200124, 104.435295454 16.5902346448);77.0
Khon Kaen;Maha Sarakham;LINESTRING(102.47117486 16.4033200124, 103.187269825 16.0737469859);3177.0
Khon Kaen;Mae Hong Son;LINESTRING(102.47117486 16.4033200124, 97.9474324868 18.7273332925);3.0
Khon Kaen;Nan;LINESTRING(102.47117486 16.4033200124, 100.817084443 18.8280594829);7.0
Khon Kaen;Nonthaburi;LINESTRING(102.47117486 16.4033200124, 100.356517706 13.9498544093);151.0
Khon Kaen;Nong Bua Lam Phu;LINESTRING(102.47117486 16.4033200124, 102.244010092 17.1948308266);109.0
Khon Kaen;Nong Khai;LINESTRING(102.47117486 16.4033200124, 102.77240708 17.9729280256);436.0
Khon Kaen;Nakhon Ratchasima;LINESTRING(102.47117486 16.4033200124, 102.162650043 15.0280360626);1288.0
Khon Kaen;Nakhon Phanom;LINESTRING(102.47117486 16.4033200124, 104.319004039 17.4294095463);94.0
Khon Kaen;Nakhon Pathom;LINESTRING(102.47117486 16.4033200124, 100.068033595 13.8876112057);98.0
Khon Kaen;Nakhon Si Thammarat;LINESTRING(102.47117486 16.4033200124, 99.7073199322 8.51358626995);6.0
Khon Kaen;Nakhon Sawan;LINESTRING(102.47117486 16.4033200124, 99.9869845225 15.6823145632);19.0
Narathiwat;Khon Kaen;LINESTRING(101.751727633 6.12680622765, 102.47117486 16.4033200124);0.0
Khon Kaen;Nakhon Nayok;LINESTRING(102.47117486 16.4033200124, 101.218224714 14.262571957);54.0
Khon Kaen;Phetchaburi;LINESTRING(102.47117486 16.4033200124, 99.6075392745 12.9986537807);28.0
Khon Kaen;Phichit;LINESTRING(102.47117486 16.4033200124, 100.409668319 16.2635958818);4.0
Khon Kaen;Prachuap Khiri Khan;LINESTRING(102.47117486 16.4033200124, 99.5777392025 11.8001333794);57.0
Khon Kaen;Phuket;LINESTRING(102.47117486 16.4033200124, 98.2727379223 7.86370621154);15.0
Khon Kaen;Phatthalung;LINESTRING(102.47117486 16.4033200124, 100.045088379 7.45917876629);1.0
Khon Kaen;Phitsanulok;LINESTRING(102.47117486 16.4033200124, 100.518454781 17.0947359704);66.0
Khon Kaen;Phang Nga;LINESTRING(102.47117486 16.4033200124, 98.1018967416 8.69774345234);10.0
Khon Kaen;Phetchabun;LINESTRING(102.47117486 16.4033200124, 101.242596454 16.3926965851);179.0
Khon Kaen;Phrae;LINESTRING(102.47117486 16.4033200124, 100.012937431 18.2139119856);6.0
Khon Kaen;Prachinburi;LINESTRING(102.47117486 16.4033200124, 101.618777543 14.0445407759);33.0
Khon Kaen;Pathum Thani;LINESTRING(102.47117486 16.4033200124, 100.56915304 14.0830923585);236.0
Khon Kaen;Pattani;LINESTRING(102.47117486 16.4033200124, 101.347821677 6.73989916225);2.0
Khon Kaen;Phayao;LINESTRING(102.47117486 16.4033200124, 100.225624368 19.2180780435);14.0
Khon Kaen;Ratchaburi;LINESTRING(102.47117486 16.4033200124, 99.5857449774 13.5495309307);15.0
Khon Kaen;Roi Et;LINESTRING(102.47117486 16.4033200124, 103.828448191 15.9385220182);566.0
Ranong;Khon Kaen;LINESTRING(98.563678981 9.92248571424, 102.47117486 16.4033200124);0.0
Khon Kaen;Rayong;LINESTRING(102.47117486 16.4033200124, 101.343222133 12.8409659694);104.0
Khon Kaen;Sing Buri;LINESTRING(102.47117486 16.4033200124, 100.320977667 14.8716158255);8.0
Khon Kaen;Songkhla;LINESTRING(102.47117486 16.4033200124, 100.548759187 6.94884143693);4.0
Khon Kaen;Samut Songkhram;LINESTRING(102.47117486 16.4033200124, 99.9367402385 13.3593198916);14.0
Khon Kaen;Samut Sakhon;LINESTRING(102.47117486 16.4033200124, 100.177263278 13.5962888145);11.0
Khon Kaen;Sa Kaeo;LINESTRING(102.47117486 16.4033200124, 102.332311439 13.6777234283);4.0
Khon Kaen;Surat Thani;LINESTRING(102.47117486 16.4033200124, 99.099159387 9.13381321812);16.0
Khon Kaen;Sakon Nakhon;LINESTRING(102.47117486 16.4033200124, 103.822703129 17.5131235152);191.0
Khon Kaen;Suphan Buri;LINESTRING(102.47117486 16.4033200124, 99.8038953973 14.648468015);21.0
Khon Kaen;Samut Prakan;LINESTRING(102.47117486 16.4033200124, 100.622262423 13.5941395905);220.0
Khon Kaen;Saraburi;LINESTRING(102.47117486 16.4033200124, 101.026016661 14.6689938567);69.0
Khon Kaen;Surin;LINESTRING(102.47117486 16.4033200124, 103.655766949 14.9277736873);65.0
Khon Kaen;Sisaket;LINESTRING(102.47117486 16.4033200124, 104.40982653 14.9516411754);122.0
Khon Kaen;Sukhothai;LINESTRING(102.47117486 16.4033200124, 99.7963503647 17.3641392291);7.0
Satun;Khon Kaen;LINESTRING(99.5703559981 6.7318170405, 102.47117486 16.4033200124);0.0
Khon Kaen;Tak;LINESTRING(102.47117486 16.4033200124, 98.6551659992 16.6465147647);10.0
Khon Kaen;Trang;LINESTRING(102.47117486 16.4033200124, 99.3599859433 7.48356217488);1.0
Khon Kaen;Trat;LINESTRING(102.47117486 16.4033200124, 102.503195011 12.1382302437);23.0
Khon Kaen;Ubon Ratchathani;LINESTRING(102.47117486 16.4033200124, 104.950118622 15.2036640615);433.0
Khon Kaen;Udon Thani;LINESTRING(102.47117486 16.4033200124, 102.840541098 17.512721051);1480.0
Khon Kaen;Uttaradit;LINESTRING(102.47117486 16.4033200124, 100.431418199 17.7260698659);11.0
Khon Kaen;Uthai Thani;LINESTRING(102.47117486 16.4033200124, 99.5807809841 15.3329804403);2.0
Khon Kaen;Yala;LINESTRING(102.47117486 16.4033200124, 101.188657942 6.16406279095);3.0
Khon Kaen;Yasothon;LINESTRING(102.47117486 16.4033200124, 104.371511185 15.8497001429);48.0
Kamphaeng Phet;Kamphaeng Phet;LINESTRING(99.4840870778 16.3504084467, 99.4840870778 16.3504084467);0.0
Kamphaeng Phet;Kanchanaburi;LINESTRING(99.4840870778 16.3504084467, 99.0508269362 14.6142660015);8.0
Kalasin;Kamphaeng Phet;LINESTRING(103.623492533 16.5959516038, 99.4840870778 16.3504084467);0.0
Kamphaeng Phet;Loei Province;LINESTRING(99.4840870778 16.3504084467, 101.552343004 17.4924428641);2.0
Kamphaeng Phet;Lampang;LINESTRING(99.4840870778 16.3504084467, 99.5103521938 18.2741029435);140.0
Kamphaeng Phet;Lamphun;LINESTRING(99.4840870778 16.3504084467, 98.9674006597 18.0768881064);13.0
Kamphaeng Phet;Lopburi Province;LINESTRING(99.4840870778 16.3504084467, 100.897002401 15.11760038);7.0
Kamphaeng Phet;Mukdahan;LINESTRING(99.4840870778 16.3504084467, 104.435295454 16.5902346448);1.0
Kamphaeng Phet;Maha Sarakham;LINESTRING(99.4840870778 16.3504084467, 103.187269825 16.0737469859);5.0
Kamphaeng Phet;Mae Hong Son;LINESTRING(99.4840870778 16.3504084467, 97.9474324868 18.7273332925);3.0
Kamphaeng Phet;Nan;LINESTRING(99.4840870778 16.3504084467, 100.817084443 18.8280594829);6.0
Kamphaeng Phet;Nonthaburi;LINESTRING(99.4840870778 16.3504084467, 100.356517706 13.9498544093);27.0
Nong Bua Lam Phu;Kamphaeng Phet;LINESTRING(102.244010092 17.1948308266, 99.4840870778 16.3504084467);0.0
Kamphaeng Phet;Nong Khai;LINESTRING(99.4840870778 16.3504084467, 102.77240708 17.9729280256);2.0
Kamphaeng Phet;Nakhon Ratchasima;LINESTRING(99.4840870778 16.3504084467, 102.162650043 15.0280360626);20.0
Nakhon Phanom;Kamphaeng Phet;LINESTRING(104.319004039 17.4294095463, 99.4840870778 16.3504084467);0.0
Kamphaeng Phet;Nakhon Pathom;LINESTRING(99.4840870778 16.3504084467, 100.068033595 13.8876112057);26.0
Kamphaeng Phet;Nakhon Si Thammarat;LINESTRING(99.4840870778 16.3504084467, 99.7073199322 8.51358626995);1.0
Kamphaeng Phet;Nakhon Sawan;LINESTRING(99.4840870778 16.3504084467, 99.9869845225 15.6823145632);275.0
Narathiwat;Kamphaeng Phet;LINESTRING(101.751727633 6.12680622765, 99.4840870778 16.3504084467);0.0
Kamphaeng Phet;Nakhon Nayok;LINESTRING(99.4840870778 16.3504084467, 101.218224714 14.262571957);1.0
Kamphaeng Phet;Phetchaburi;LINESTRING(99.4840870778 16.3504084467, 99.6075392745 12.9986537807);15.0
Kamphaeng Phet;Phichit;LINESTRING(99.4840870778 16.3504084467, 100.409668319 16.2635958818);16.0
Kamphaeng Phet;Prachuap Khiri Khan;LINESTRING(99.4840870778 16.3504084467, 99.5777392025 11.8001333794);10.0
Kamphaeng Phet;Phuket;LINESTRING(99.4840870778 16.3504084467, 98.2727379223 7.86370621154);1.0
Phatthalung;Kamphaeng Phet;LINESTRING(100.045088379 7.45917876629, 99.4840870778 16.3504084467);0.0
Kamphaeng Phet;Phitsanulok;LINESTRING(99.4840870778 16.3504084467, 100.518454781 17.0947359704);236.0
Phang Nga;Kamphaeng Phet;LINESTRING(98.1018967416 8.69774345234, 99.4840870778 16.3504084467);0.0
Kamphaeng Phet;Phetchabun;LINESTRING(99.4840870778 16.3504084467, 101.242596454 16.3926965851);14.0
Kamphaeng Phet;Phrae;LINESTRING(99.4840870778 16.3504084467, 100.012937431 18.2139119856);12.0
Kamphaeng Phet;Prachinburi;LINESTRING(99.4840870778 16.3504084467, 101.618777543 14.0445407759);2.0
Kamphaeng Phet;Pathum Thani;LINESTRING(99.4840870778 16.3504084467, 100.56915304 14.0830923585);53.0
Kamphaeng Phet;Pattani;LINESTRING(99.4840870778 16.3504084467, 101.347821677 6.73989916225);1.0
Kamphaeng Phet;Phayao;LINESTRING(99.4840870778 16.3504084467, 100.225624368 19.2180780435);18.0
Kamphaeng Phet;Ratchaburi;LINESTRING(99.4840870778 16.3504084467, 99.5857449774 13.5495309307);4.0
Roi Et;Kamphaeng Phet;LINESTRING(103.828448191 15.9385220182, 99.4840870778 16.3504084467);0.0
Ranong;Kamphaeng Phet;LINESTRING(98.563678981 9.92248571424, 99.4840870778 16.3504084467);0.0
Kamphaeng Phet;Rayong;LINESTRING(99.4840870778 16.3504084467, 101.343222133 12.8409659694);18.0
Kamphaeng Phet;Sing Buri;LINESTRING(99.4840870778 16.3504084467, 100.320977667 14.8716158255);33.0
Kamphaeng Phet;Songkhla;LINESTRING(99.4840870778 16.3504084467, 100.548759187 6.94884143693);2.0
Kamphaeng Phet;Samut Songkhram;LINESTRING(99.4840870778 16.3504084467, 99.9367402385 13.3593198916);2.0
Kamphaeng Phet;Samut Sakhon;LINESTRING(99.4840870778 16.3504084467, 100.177263278 13.5962888145);2.0
Kamphaeng Phet;Sa Kaeo;LINESTRING(99.4840870778 16.3504084467, 102.332311439 13.6777234283);1.0
Surat Thani;Kamphaeng Phet;LINESTRING(99.099159387 9.13381321812, 99.4840870778 16.3504084467);0.0
Kamphaeng Phet;Sakon Nakhon;LINESTRING(99.4840870778 16.3504084467, 103.822703129 17.5131235152);3.0
Kamphaeng Phet;Suphan Buri;LINESTRING(99.4840870778 16.3504084467, 99.8038953973 14.648468015);13.0
Kamphaeng Phet;Samut Prakan;LINESTRING(99.4840870778 16.3504084467, 100.622262423 13.5941395905);21.0
Kamphaeng Phet;Saraburi;LINESTRING(99.4840870778 16.3504084467, 101.026016661 14.6689938567);11.0
Kamphaeng Phet;Surin;LINESTRING(99.4840870778 16.3504084467, 103.655766949 14.9277736873);1.0
Sisaket;Kamphaeng Phet;LINESTRING(104.40982653 14.9516411754, 99.4840870778 16.3504084467);0.0
Kamphaeng Phet;Sukhothai;LINESTRING(99.4840870778 16.3504084467, 99.7963503647 17.3641392291);65.0
Satun;Kamphaeng Phet;LINESTRING(99.5703559981 6.7318170405, 99.4840870778 16.3504084467);0.0
Kamphaeng Phet;Tak;LINESTRING(99.4840870778 16.3504084467, 98.6551659992 16.6465147647);174.0
Trang;Kamphaeng Phet;LINESTRING(99.3599859433 7.48356217488, 99.4840870778 16.3504084467);0.0
Kamphaeng Phet;Trat;LINESTRING(99.4840870778 16.3504084467, 102.503195011 12.1382302437);1.0
Kamphaeng Phet;Ubon Ratchathani;LINESTRING(99.4840870778 16.3504084467, 104.950118622 15.2036640615);1.0
Udon Thani;Kamphaeng Phet;LINESTRING(102.840541098 17.512721051, 99.4840870778 16.3504084467);0.0
Kamphaeng Phet;Uttaradit;LINESTRING(99.4840870778 16.3504084467, 100.431418199 17.7260698659);6.0
Kamphaeng Phet;Uthai Thani;LINESTRING(99.4840870778 16.3504084467, 99.5807809841 15.3329804403);14.0
Yala;Kamphaeng Phet;LINESTRING(101.188657942 6.16406279095, 99.4840870778 16.3504084467);0.0
Yasothon;Kamphaeng Phet;LINESTRING(104.371511185 15.8497001429, 99.4840870778 16.3504084467);0.0
Kanchanaburi;Kanchanaburi;LINESTRING(99.0508269362 14.6142660015, 99.0508269362 14.6142660015);0.0
Kanchanaburi;Kalasin;LINESTRING(99.0508269362 14.6142660015, 103.623492533 16.5959516038);2.0
Kanchanaburi;Loei Province;LINESTRING(99.0508269362 14.6142660015, 101.552343004 17.4924428641);13.0
Kanchanaburi;Lampang;LINESTRING(99.0508269362 14.6142660015, 99.5103521938 18.2741029435);13.0
Kanchanaburi;Lamphun;LINESTRING(99.0508269362 14.6142660015, 98.9674006597 18.0768881064);3.0
Kanchanaburi;Lopburi Province;LINESTRING(99.0508269362 14.6142660015, 100.897002401 15.11760038);30.0
Kanchanaburi;Mukdahan;LINESTRING(99.0508269362 14.6142660015, 104.435295454 16.5902346448);9.0
Kanchanaburi;Maha Sarakham;LINESTRING(99.0508269362 14.6142660015, 103.187269825 16.0737469859);20.0
Kanchanaburi;Mae Hong Son;LINESTRING(99.0508269362 14.6142660015, 97.9474324868 18.7273332925);5.0
Kanchanaburi;Nan;LINESTRING(99.0508269362 14.6142660015, 100.817084443 18.8280594829);9.0
Kanchanaburi;Nonthaburi;LINESTRING(99.0508269362 14.6142660015, 100.356517706 13.9498544093);352.0
Kanchanaburi;Nong Bua Lam Phu;LINESTRING(99.0508269362 14.6142660015, 102.244010092 17.1948308266);2.0
Kanchanaburi;Nong Khai;LINESTRING(99.0508269362 14.6142660015, 102.77240708 17.9729280256);5.0
Kanchanaburi;Nakhon Ratchasima;LINESTRING(99.0508269362 14.6142660015, 102.162650043 15.0280360626);108.0
Kanchanaburi;Nakhon Phanom;LINESTRING(99.0508269362 14.6142660015, 104.319004039 17.4294095463);1.0
Kanchanaburi;Nakhon Pathom;LINESTRING(99.0508269362 14.6142660015, 100.068033595 13.8876112057);977.0
Kanchanaburi;Nakhon Si Thammarat;LINESTRING(99.0508269362 14.6142660015, 99.7073199322 8.51358626995);5.0
Kanchanaburi;Nakhon Sawan;LINESTRING(99.0508269362 14.6142660015, 99.9869845225 15.6823145632);30.0
Kanchanaburi;Narathiwat;LINESTRING(99.0508269362 14.6142660015, 101.751727633 6.12680622765);1.0
Kanchanaburi;Nakhon Nayok;LINESTRING(99.0508269362 14.6142660015, 101.218224714 14.262571957);28.0
Kanchanaburi;Phetchaburi;LINESTRING(99.0508269362 14.6142660015, 99.6075392745 12.9986537807);197.0
Kanchanaburi;Phichit;LINESTRING(99.0508269362 14.6142660015, 100.409668319 16.2635958818);5.0
Kanchanaburi;Prachuap Khiri Khan;LINESTRING(99.0508269362 14.6142660015, 99.5777392025 11.8001333794);114.0
Kanchanaburi;Phuket;LINESTRING(99.0508269362 14.6142660015, 98.2727379223 7.86370621154);18.0
Kanchanaburi;Phatthalung;LINESTRING(99.0508269362 14.6142660015, 100.045088379 7.45917876629);1.0
Kanchanaburi;Phitsanulok;LINESTRING(99.0508269362 14.6142660015, 100.518454781 17.0947359704);29.0
Kanchanaburi;Phang Nga;LINESTRING(99.0508269362 14.6142660015, 98.1018967416 8.69774345234);2.0
Kanchanaburi;Phetchabun;LINESTRING(99.0508269362 14.6142660015, 101.242596454 16.3926965851);15.0
Kanchanaburi;Phrae;LINESTRING(99.0508269362 14.6142660015, 100.012937431 18.2139119856);10.0
Kanchanaburi;Prachinburi;LINESTRING(99.0508269362 14.6142660015, 101.618777543 14.0445407759);6.0
Kanchanaburi;Pathum Thani;LINESTRING(99.0508269362 14.6142660015, 100.56915304 14.0830923585);333.0
Pattani;Kanchanaburi;LINESTRING(101.347821677 6.73989916225, 99.0508269362 14.6142660015);0.0
Kanchanaburi;Phayao;LINESTRING(99.0508269362 14.6142660015, 100.225624368 19.2180780435);2.0
Kanchanaburi;Ratchaburi;LINESTRING(99.0508269362 14.6142660015, 99.5857449774 13.5495309307);743.0
Kanchanaburi;Roi Et;LINESTRING(99.0508269362 14.6142660015, 103.828448191 15.9385220182);19.0
Kanchanaburi;Ranong;LINESTRING(99.0508269362 14.6142660015, 98.563678981 9.92248571424);3.0
Kanchanaburi;Rayong;LINESTRING(99.0508269362 14.6142660015, 101.343222133 12.8409659694);39.0
Kanchanaburi;Sing Buri;LINESTRING(99.0508269362 14.6142660015, 100.320977667 14.8716158255);4.0
Kanchanaburi;Songkhla;LINESTRING(99.0508269362 14.6142660015, 100.548759187 6.94884143693);11.0
Kanchanaburi;Samut Songkhram;LINESTRING(99.0508269362 14.6142660015, 99.9367402385 13.3593198916);69.0
Kanchanaburi;Samut Sakhon;LINESTRING(99.0508269362 14.6142660015, 100.177263278 13.5962888145);62.0
Kanchanaburi;Sa Kaeo;LINESTRING(99.0508269362 14.6142660015, 102.332311439 13.6777234283);3.0
Kanchanaburi;Surat Thani;LINESTRING(99.0508269362 14.6142660015, 99.099159387 9.13381321812);27.0
Kanchanaburi;Sakon Nakhon;LINESTRING(99.0508269362 14.6142660015, 103.822703129 17.5131235152);5.0
Kanchanaburi;Suphan Buri;LINESTRING(99.0508269362 14.6142660015, 99.8038953973 14.648468015);241.0
Kanchanaburi;Samut Prakan;LINESTRING(99.0508269362 14.6142660015, 100.622262423 13.5941395905);236.0
Kanchanaburi;Saraburi;LINESTRING(99.0508269362 14.6142660015, 101.026016661 14.6689938567);21.0
Kanchanaburi;Surin;LINESTRING(99.0508269362 14.6142660015, 103.655766949 14.9277736873);11.0
Sisaket;Kanchanaburi;LINESTRING(104.40982653 14.9516411754, 99.0508269362 14.6142660015);0.0
Kanchanaburi;Sukhothai;LINESTRING(99.0508269362 14.6142660015, 99.7963503647 17.3641392291);11.0
Satun;Kanchanaburi;LINESTRING(99.5703559981 6.7318170405, 99.0508269362 14.6142660015);0.0
Kanchanaburi;Tak;LINESTRING(99.0508269362 14.6142660015, 98.6551659992 16.6465147647);8.0
Kanchanaburi;Trang;LINESTRING(99.0508269362 14.6142660015, 99.3599859433 7.48356217488);3.0
Kanchanaburi;Trat;LINESTRING(99.0508269362 14.6142660015, 102.503195011 12.1382302437);12.0
Kanchanaburi;Ubon Ratchathani;LINESTRING(99.0508269362 14.6142660015, 104.950118622 15.2036640615);8.0
Kanchanaburi;Udon Thani;LINESTRING(99.0508269362 14.6142660015, 102.840541098 17.512721051);10.0
Kanchanaburi;Uttaradit;LINESTRING(99.0508269362 14.6142660015, 100.431418199 17.7260698659);4.0
Kanchanaburi;Uthai Thani;LINESTRING(99.0508269362 14.6142660015, 99.5807809841 15.3329804403);5.0
Yala;Kanchanaburi;LINESTRING(101.188657942 6.16406279095, 99.0508269362 14.6142660015);0.0
Kanchanaburi;Yasothon;LINESTRING(99.0508269362 14.6142660015, 104.371511185 15.8497001429);3.0
Kalasin;Kalasin;LINESTRING(103.623492533 16.5959516038, 103.623492533 16.5959516038);0.0
Kalasin;Loei Province;LINESTRING(103.623492533 16.5959516038, 101.552343004 17.4924428641);10.0
Lampang;Kalasin;LINESTRING(99.5103521938 18.2741029435, 103.623492533 16.5959516038);0.0
Lamphun;Kalasin;LINESTRING(98.9674006597 18.0768881064, 103.623492533 16.5959516038);0.0
Kalasin;Lopburi Province;LINESTRING(103.623492533 16.5959516038, 100.897002401 15.11760038);3.0
Kalasin;Mukdahan;LINESTRING(103.623492533 16.5959516038, 104.435295454 16.5902346448);32.0
Kalasin;Maha Sarakham;LINESTRING(103.623492533 16.5959516038, 103.187269825 16.0737469859);1267.0
Kalasin;Mae Hong Son;LINESTRING(103.623492533 16.5959516038, 97.9474324868 18.7273332925);1.0
Kalasin;Nan;LINESTRING(103.623492533 16.5959516038, 100.817084443 18.8280594829);2.0
Kalasin;Nonthaburi;LINESTRING(103.623492533 16.5959516038, 100.356517706 13.9498544093);7.0
Kalasin;Nong Bua Lam Phu;LINESTRING(103.623492533 16.5959516038, 102.244010092 17.1948308266);2.0
Kalasin;Nong Khai;LINESTRING(103.623492533 16.5959516038, 102.77240708 17.9729280256);12.0
Kalasin;Nakhon Ratchasima;LINESTRING(103.623492533 16.5959516038, 102.162650043 15.0280360626);59.0
Kalasin;Nakhon Phanom;LINESTRING(103.623492533 16.5959516038, 104.319004039 17.4294095463);33.0
Kalasin;Nakhon Pathom;LINESTRING(103.623492533 16.5959516038, 100.068033595 13.8876112057);2.0
Nakhon Si Thammarat;Kalasin;LINESTRING(99.7073199322 8.51358626995, 103.623492533 16.5959516038);0.0
Nakhon Sawan;Kalasin;LINESTRING(99.9869845225 15.6823145632, 103.623492533 16.5959516038);0.0
Narathiwat;Kalasin;LINESTRING(101.751727633 6.12680622765, 103.623492533 16.5959516038);0.0
