from;to;polyline;weight
Bangkok;Khon Kaen;LINESTRING(100.483122744 13.7148019988, 102.467091341 16.3601979214);1055.0
Bangkok;Kamphaeng Phet;LINESTRING(100.483122744 13.7148019988, 99.5310912899 16.3858334519);185.0
Bangkok;Kanchanaburi;LINESTRING(100.483122744 13.7148019988, 99.0310011373 14.6930709783);1887.0
Bangkok;Kalasin;LINESTRING(100.483122744 13.7148019988, 103.668833895 16.6419437368);78.0
Bangkok;Loei Province;LINESTRING(100.483122744 13.7148019988, 101.493432007 17.4865304276);248.0
Bangkok;Lampang;LINESTRING(100.483122744 13.7148019988, 99.5028873139 18.3121197955);510.0
Bangkok;Lamphun;LINESTRING(100.483122744 13.7148019988, 98.9955101259 18.0669476692);99.0
Bangkok;Lopburi Province;LINESTRING(100.483122744 13.7148019988, 100.91279061 15.1983428634);637.0
Bangkok;Mukdahan;LINESTRING(100.483122744 13.7148019988, 104.52536682 16.5399707206);50.0
Bangkok;Maha Sarakham;LINESTRING(100.483122744 13.7148019988, 103.168807401 16.0246261741);316.0
Bangkok;Mae Hong Son;LINESTRING(100.483122744 13.7148019988, 97.9976963379 18.7255459313);107.0
Bangkok;Nan;LINESTRING(100.483122744 13.7148019988, 100.846655279 18.8238026323);246.0
Bangkok;Nonthaburi;LINESTRING(100.483122744 13.7148019988, 100.41502107 13.9645550618);25165.0
Bangkok;Nong Bua Lam Phu;LINESTRING(100.483122744 13.7148019988, 102.332866504 17.2250302587);18.0
Bangkok;Nong Khai;LINESTRING(100.483122744 13.7148019988, 102.734380415 17.948159045);154.0
Bangkok;Nakhon Ratchasima;LINESTRING(100.483122744 13.7148019988, 102.096875357 14.9640117158);2615.0
Bangkok;Nakhon Phanom;LINESTRING(100.483122744 13.7148019988, 104.394182963 17.4055094748);128.0
Bangkok;Nakhon Pathom;LINESTRING(100.483122744 13.7148019988, 100.077784332 13.9133999426);9065.0
Bangkok;Nakhon Si Thammarat;LINESTRING(100.483122744 13.7148019988, 99.7855482953 8.58172325877);255.0
Bangkok;Nakhon Sawan;LINESTRING(100.483122744 13.7148019988, 99.9598221992 15.6222488032);726.0
Bangkok;Narathiwat;LINESTRING(100.483122744 13.7148019988, 101.731935286 6.18417848751);48.0
Bangkok;Nakhon Nayok;LINESTRING(100.483122744 13.7148019988, 101.209031012 14.236825414);1548.0
Bangkok;Phetchaburi;LINESTRING(100.483122744 13.7148019988, 99.6008495417 12.9525452933);3260.0
Bangkok;Phichit;LINESTRING(100.483122744 13.7148019988, 100.391252836 16.2857421333);125.0
Bangkok;Prachuap Khiri Khan;LINESTRING(100.483122744 13.7148019988, 99.5834170434 11.8004315212);2441.0
Bangkok;Phuket;LINESTRING(100.483122744 13.7148019988, 98.3649123943 7.83944014805);791.0
Bangkok;Phatthalung;LINESTRING(100.483122744 13.7148019988, 100.080049986 7.49394151891);42.0
Bangkok;Phitsanulok;LINESTRING(100.483122744 13.7148019988, 100.481753364 17.0317225438);499.0
Bangkok;Phang Nga;LINESTRING(100.483122744 13.7148019988, 98.1635603331 8.62009579339);116.0
Bangkok;Phetchabun;LINESTRING(100.483122744 13.7148019988, 101.21354207 16.2488798096);523.0
Bangkok;Phrae;LINESTRING(100.483122744 13.7148019988, 99.9592168824 18.2599980793);176.0
Bangkok;Prachinburi;LINESTRING(100.483122744 13.7148019988, 101.62185847 14.0225097824);440.0
Bangkok;Pathum Thani;LINESTRING(100.483122744 13.7148019988, 100.641810015 14.0961850445);21453.0
Bangkok;Pattani;LINESTRING(100.483122744 13.7148019988, 101.371757998 6.7514836781);42.0
Bangkok;Phayao;LINESTRING(100.483122744 13.7148019988, 100.155875063 19.2707159874);103.0
Bangkok;Ratchaburi;LINESTRING(100.483122744 13.7148019988, 99.6163033708 13.555468881);2153.0
Bangkok;Roi Et;LINESTRING(100.483122744 13.7148019988, 103.811856618 15.9390589157);194.0
Bangkok;Ranong;LINESTRING(100.483122744 13.7148019988, 98.6451537598 10.0467430034);57.0
Bangkok;Rayong;LINESTRING(100.483122744 13.7148019988, 101.407515377 12.8424417412);1710.0
Bangkok;Sing Buri;LINESTRING(100.483122744 13.7148019988, 100.334808171 14.9189979398);319.0
Bangkok;Songkhla;LINESTRING(100.483122744 13.7148019988, 100.581375177 7.1139766215);528.0
Bangkok;Samut Songkhram;LINESTRING(100.483122744 13.7148019988, 99.9656093523 13.3785736422);1070.0
Bangkok;Samut Sakhon;LINESTRING(100.483122744 13.7148019988, 100.223684072 13.5726593856);2798.0
Bangkok;Sa Kaeo;LINESTRING(100.483122744 13.7148019988, 102.407393634 13.7164658559);238.0
Bangkok;Surat Thani;LINESTRING(100.483122744 13.7148019988, 99.2665140024 9.05257838779);667.0
Bangkok;Sakon Nakhon;LINESTRING(100.483122744 13.7148019988, 103.843548596 17.4307460922);102.0
Bangkok;Suphan Buri;LINESTRING(100.483122744 13.7148019988, 99.7811297192 14.5713696695);1001.0
Bangkok;Samut Prakan;LINESTRING(100.483122744 13.7148019988, 100.703595707 13.5986713964);29866.0
Bangkok;Saraburi;LINESTRING(100.483122744 13.7148019988, 101.014713278 14.6589645496);1323.0
Bangkok;Surin;LINESTRING(100.483122744 13.7148019988, 103.590719782 14.9050181448);139.0
Bangkok;Sisaket;LINESTRING(100.483122744 13.7148019988, 104.405359638 14.9554371622);163.0
Bangkok;Sukhothai;LINESTRING(100.483122744 13.7148019988, 99.7117887232 17.2522506862);125.0
Bangkok;Satun;LINESTRING(100.483122744 13.7148019988, 99.6865649143 6.81033585588);79.0
Bangkok;Tak;LINESTRING(100.483122744 13.7148019988, 98.6056341986 16.5242227967);165.0
Bangkok;Trang;LINESTRING(100.483122744 13.7148019988, 99.5959127698 7.49267273863);117.0
Bangkok;Trat;LINESTRING(100.483122744 13.7148019988, 102.579564521 12.1595379843);435.0
Bangkok;Ubon Ratchathani;LINESTRING(100.483122744 13.7148019988, 105.004600489 15.1535356093);760.0
Bangkok;Udon Thani;LINESTRING(100.483122744 13.7148019988, 102.842158571 17.4438714944);512.0
Bangkok;Uttaradit;LINESTRING(100.483122744 13.7148019988, 100.54362506 17.7594847218);133.0
Bangkok;Uthai Thani;LINESTRING(100.483122744 13.7148019988, 99.5453924199 15.3679825856);138.0
Bangkok;Yala;LINESTRING(100.483122744 13.7148019988, 101.221688429 6.14828307483);36.0
Bangkok;Yasothon;LINESTRING(100.483122744 13.7148019988, 104.410400659 15.8181173078);38.0
Bueng Kan;Amnat Charoen;LINESTRING(103.727674287 18.0051789745, 104.739452739 15.9103839643);0.0
Bueng Kan;Ang Thong;LINESTRING(103.727674287 18.0051789745, 100.353471697 14.6204191956);0.0
Bueng Kan;Phra Nakhon Si Ayutthaya;LINESTRING(103.727674287 18.0051789745, 100.524265612 14.3917545816);2.0
Bueng Kan;Bangkok;LINESTRING(103.727674287 18.0051789745, 100.631523202 13.7203931414);23.0
Bueng Kan;Bueng Kan;LINESTRING(103.727674287 18.0051789745, 103.716800416 18.1099174483);0.0
Bueng Kan;Buriram;LINESTRING(103.727674287 18.0051789745, 102.968096472 14.9633847038);0.0
Bueng Kan;Chonburi;LINESTRING(103.727674287 18.0051789745, 101.241576765 13.0487736735);2.0
Bueng Kan;Chachoengsao;LINESTRING(103.727674287 18.0051789745, 101.419030609 13.5774729299);0.0
Bueng Kan;Chiang Mai;LINESTRING(103.727674287 18.0051789745, 98.8090260466 18.6949245582);0.0
Bueng Kan;Chai Nat;LINESTRING(103.727674287 18.0051789745, 100.036696168 15.1596223071);0.0
Bueng Kan;Chaiyaphum;LINESTRING(103.727674287 18.0051789745, 101.888264107 16.0310191135);0.0
Bueng Kan;Chumphon;LINESTRING(103.727674287 18.0051789745, 99.0825327206 10.3170952438);0.0
Bueng Kan;Chiang Rai;LINESTRING(103.727674287 18.0051789745, 99.9181046538 19.7324384098);0.0
Bueng Kan;Chanthaburi;LINESTRING(103.727674287 18.0051789745, 102.110829598 12.8108425642);0.0
Bueng Kan;Krabi;LINESTRING(103.727674287 18.0051789745, 99.0096418766 7.93530464171);0.0
Bueng Kan;Khon Kaen;LINESTRING(103.727674287 18.0051789745, 102.467091341 16.3601979214);16.0
Bueng Kan;Kamphaeng Phet;LINESTRING(103.727674287 18.0051789745, 99.5310912899 16.3858334519);0.0
Bueng Kan;Kanchanaburi;LINESTRING(103.727674287 18.0051789745, 99.0310011373 14.6930709783);1.0
Bueng Kan;Kalasin;LINESTRING(103.727674287 18.0051789745, 103.668833895 16.6419437368);1.0
Bueng Kan;Loei Province;LINESTRING(103.727674287 18.0051789745, 101.493432007 17.4865304276);3.0
Bueng Kan;Lampang;LINESTRING(103.727674287 18.0051789745, 99.5028873139 18.3121197955);0.0
Bueng Kan;Lamphun;LINESTRING(103.727674287 18.0051789745, 98.9955101259 18.0669476692);0.0
Bueng Kan;Lopburi Province;LINESTRING(103.727674287 18.0051789745, 100.91279061 15.1983428634);0.0
Bueng Kan;Mukdahan;LINESTRING(103.727674287 18.0051789745, 104.52536682 16.5399707206);0.0
Bueng Kan;Maha Sarakham;LINESTRING(103.727674287 18.0051789745, 103.168807401 16.0246261741);4.0
Bueng Kan;Mae Hong Son;LINESTRING(103.727674287 18.0051789745, 97.9976963379 18.7255459313);0.0
Bueng Kan;Nan;LINESTRING(103.727674287 18.0051789745, 100.846655279 18.8238026323);0.0
Bueng Kan;Nonthaburi;LINESTRING(103.727674287 18.0051789745, 100.41502107 13.9645550618);4.0
Bueng Kan;Nong Bua Lam Phu;LINESTRING(103.727674287 18.0051789745, 102.332866504 17.2250302587);0.0
Bueng Kan;Nong Khai;LINESTRING(103.727674287 18.0051789745, 102.734380415 17.948159045);48.0
Bueng Kan;Nakhon Ratchasima;LINESTRING(103.727674287 18.0051789745, 102.096875357 14.9640117158);1.0
Bueng Kan;Nakhon Phanom;LINESTRING(103.727674287 18.0051789745, 104.394182963 17.4055094748);11.0
Bueng Kan;Nakhon Pathom;LINESTRING(103.727674287 18.0051789745, 100.077784332 13.9133999426);1.0
Bueng Kan;Nakhon Si Thammarat;LINESTRING(103.727674287 18.0051789745, 99.7855482953 8.58172325877);0.0
Bueng Kan;Nakhon Sawan;LINESTRING(103.727674287 18.0051789745, 99.9598221992 15.6222488032);0.0
Bueng Kan;Narathiwat;LINESTRING(103.727674287 18.0051789745, 101.731935286 6.18417848751);0.0
Bueng Kan;Nakhon Nayok;LINESTRING(103.727674287 18.0051789745, 101.209031012 14.236825414);0.0
Bueng Kan;Phetchaburi;LINESTRING(103.727674287 18.0051789745, 99.6008495417 12.9525452933);0.0
Bueng Kan;Phichit;LINESTRING(103.727674287 18.0051789745, 100.391252836 16.2857421333);0.0
Bueng Kan;Prachuap Khiri Khan;LINESTRING(103.727674287 18.0051789745, 99.5834170434 11.8004315212);0.0
Bueng Kan;Phuket;LINESTRING(103.727674287 18.0051789745, 98.3649123943 7.83944014805);0.0
Bueng Kan;Phatthalung;LINESTRING(103.727674287 18.0051789745, 100.080049986 7.49394151891);0.0
Bueng Kan;Phitsanulok;LINESTRING(103.727674287 18.0051789745, 100.481753364 17.0317225438);0.0
Bueng Kan;Phang Nga;LINESTRING(103.727674287 18.0051789745, 98.1635603331 8.62009579339);0.0
Bueng Kan;Phetchabun;LINESTRING(103.727674287 18.0051789745, 101.21354207 16.2488798096);0.0
Bueng Kan;Phrae;LINESTRING(103.727674287 18.0051789745, 99.9592168824 18.2599980793);0.0
Bueng Kan;Prachinburi;LINESTRING(103.727674287 18.0051789745, 101.62185847 14.0225097824);0.0
Bueng Kan;Pathum Thani;LINESTRING(103.727674287 18.0051789745, 100.641810015 14.0961850445);5.0
Bueng Kan;Pattani;LINESTRING(103.727674287 18.0051789745, 101.371757998 6.7514836781);0.0
Bueng Kan;Phayao;LINESTRING(103.727674287 18.0051789745, 100.155875063 19.2707159874);0.0
Bueng Kan;Ratchaburi;LINESTRING(103.727674287 18.0051789745, 99.6163033708 13.555468881);0.0
Bueng Kan;Roi Et;LINESTRING(103.727674287 18.0051789745, 103.811856618 15.9390589157);1.0
Bueng Kan;Ranong;LINESTRING(103.727674287 18.0051789745, 98.6451537598 10.0467430034);0.0
Bueng Kan;Rayong;LINESTRING(103.727674287 18.0051789745, 101.407515377 12.8424417412);0.0
Bueng Kan;Sing Buri;LINESTRING(103.727674287 18.0051789745, 100.334808171 14.9189979398);0.0
Bueng Kan;Songkhla;LINESTRING(103.727674287 18.0051789745, 100.581375177 7.1139766215);0.0
Bueng Kan;Samut Songkhram;LINESTRING(103.727674287 18.0051789745, 99.9656093523 13.3785736422);0.0
Bueng Kan;Samut Sakhon;LINESTRING(103.727674287 18.0051789745, 100.223684072 13.5726593856);1.0
Bueng Kan;Sa Kaeo;LINESTRING(103.727674287 18.0051789745, 102.407393634 13.7164658559);0.0
Bueng Kan;Surat Thani;LINESTRING(103.727674287 18.0051789745, 99.2665140024 9.05257838779);0.0
Bueng Kan;Sakon Nakhon;LINESTRING(103.727674287 18.0051789745, 103.843548596 17.4307460922);19.0
Bueng Kan;Suphan Buri;LINESTRING(103.727674287 18.0051789745, 99.7811297192 14.5713696695);0.0
Bueng Kan;Samut Prakan;LINESTRING(103.727674287 18.0051789745, 100.703595707 13.5986713964);0.0
Bueng Kan;Saraburi;LINESTRING(103.727674287 18.0051789745, 101.014713278 14.6589645496);1.0
Bueng Kan;Surin;LINESTRING(103.727674287 18.0051789745, 103.590719782 14.9050181448);1.0
Bueng Kan;Sisaket;LINESTRING(103.727674287 18.0051789745, 104.405359638 14.9554371622);2.0
Bueng Kan;Sukhothai;LINESTRING(103.727674287 18.0051789745, 99.7117887232 17.2522506862);1.0
Bueng Kan;Satun;LINESTRING(103.727674287 18.0051789745, 99.6865649143 6.81033585588);0.0
Bueng Kan;Tak;LINESTRING(103.727674287 18.0051789745, 98.6056341986 16.5242227967);0.0
Bueng Kan;Trang;LINESTRING(103.727674287 18.0051789745, 99.5959127698 7.49267273863);0.0
Bueng Kan;Trat;LINESTRING(103.727674287 18.0051789745, 102.579564521 12.1595379843);0.0
Bueng Kan;Ubon Ratchathani;LINESTRING(103.727674287 18.0051789745, 105.004600489 15.1535356093);2.0
Bueng Kan;Udon Thani;LINESTRING(103.727674287 18.0051789745, 102.842158571 17.4438714944);38.0
Bueng Kan;Uttaradit;LINESTRING(103.727674287 18.0051789745, 100.54362506 17.7594847218);0.0
Bueng Kan;Uthai Thani;LINESTRING(103.727674287 18.0051789745, 99.5453924199 15.3679825856);0.0
Bueng Kan;Yala;LINESTRING(103.727674287 18.0051789745, 101.221688429 6.14828307483);0.0
Bueng Kan;Yasothon;LINESTRING(103.727674287 18.0051789745, 104.410400659 15.8181173078);0.0
Buriram;Amnat Charoen;LINESTRING(102.966932217 15.2377994727, 104.739452739 15.9103839643);4.0
Buriram;Ang Thong;LINESTRING(102.966932217 15.2377994727, 100.353471697 14.6204191956);0.0
Buriram;Phra Nakhon Si Ayutthaya;LINESTRING(102.966932217 15.2377994727, 100.524265612 14.3917545816);16.0
Buriram;Bangkok;LINESTRING(102.966932217 15.2377994727, 100.631523202 13.7203931414);269.0
Buriram;Bueng Kan;LINESTRING(102.966932217 15.2377994727, 103.716800416 18.1099174483);0.0
Buriram;Buriram;LINESTRING(102.966932217 15.2377994727, 102.968096472 14.9633847038);0.0
Buriram;Chonburi;LINESTRING(102.966932217 15.2377994727, 101.241576765 13.0487736735);55.0
Buriram;Chachoengsao;LINESTRING(102.966932217 15.2377994727, 101.419030609 13.5774729299);10.0
Buriram;Chiang Mai;LINESTRING(102.966932217 15.2377994727, 98.8090260466 18.6949245582);18.0
Buriram;Chai Nat;LINESTRING(102.966932217 15.2377994727, 100.036696168 15.1596223071);0.0
Buriram;Chaiyaphum;LINESTRING(102.966932217 15.2377994727, 101.888264107 16.0310191135);10.0
Buriram;Chumphon;LINESTRING(102.966932217 15.2377994727, 99.0825327206 10.3170952438);0.0
Buriram;Chiang Rai;LINESTRING(102.966932217 15.2377994727, 99.9181046538 19.7324384098);5.0
Buriram;Chanthaburi;LINESTRING(102.966932217 15.2377994727, 102.110829598 12.8108425642);17.0
Buriram;Krabi;LINESTRING(102.966932217 15.2377994727, 99.0096418766 7.93530464171);1.0
Buriram;Khon Kaen;LINESTRING(102.966932217 15.2377994727, 102.467091341 16.3601979214);105.0
Buriram;Kamphaeng Phet;LINESTRING(102.966932217 15.2377994727, 99.5310912899 16.3858334519);3.0
Buriram;Kanchanaburi;LINESTRING(102.966932217 15.2377994727, 99.0310011373 14.6930709783);6.0
Buriram;Kalasin;LINESTRING(102.966932217 15.2377994727, 103.668833895 16.6419437368);1.0
Buriram;Loei Province;LINESTRING(102.966932217 15.2377994727, 101.493432007 17.4865304276);1.0
Buriram;Lampang;LINESTRING(102.966932217 15.2377994727, 99.5028873139 18.3121197955);4.0
Buriram;Lamphun;LINESTRING(102.966932217 15.2377994727, 98.9955101259 18.0669476692);0.0
Buriram;Lopburi Province;LINESTRING(102.966932217 15.2377994727, 100.91279061 15.1983428634);0.0
Buriram;Mukdahan;LINESTRING(102.966932217 15.2377994727, 104.52536682 16.5399707206);3.0
Buriram;Maha Sarakham;LINESTRING(102.966932217 15.2377994727, 103.168807401 16.0246261741);106.0
Buriram;Mae Hong Son;LINESTRING(102.966932217 15.2377994727, 97.9976963379 18.7255459313);0.0
Buriram;Nan;LINESTRING(102.966932217 15.2377994727, 100.846655279 18.8238026323);2.0
Buriram;Nonthaburi;LINESTRING(102.966932217 15.2377994727, 100.41502107 13.9645550618);22.0
Buriram;Nong Bua Lam Phu;LINESTRING(102.966932217 15.2377994727, 102.332866504 17.2250302587);0.0
Buriram;Nong Khai;LINESTRING(102.966932217 15.2377994727, 102.734380415 17.948159045);2.0
Buriram;Nakhon Ratchasima;LINESTRING(102.966932217 15.2377994727, 102.096875357 14.9640117158);407.0
Buriram;Nakhon Phanom;LINESTRING(102.966932217 15.2377994727, 104.394182963 17.4055094748);0.0
Buriram;Nakhon Pathom;LINESTRING(102.966932217 15.2377994727, 100.077784332 13.9133999426);12.0
Buriram;Nakhon Si Thammarat;LINESTRING(102.966932217 15.2377994727, 99.7855482953 8.58172325877);0.0
Buriram;Nakhon Sawan;LINESTRING(102.966932217 15.2377994727, 99.9598221992 15.6222488032);2.0
Buriram;Narathiwat;LINESTRING(102.966932217 15.2377994727, 101.731935286 6.18417848751);2.0
Buriram;Nakhon Nayok;LINESTRING(102.966932217 15.2377994727, 101.209031012 14.236825414);5.0
Buriram;Phetchaburi;LINESTRING(102.966932217 15.2377994727, 99.6008495417 12.9525452933);3.0
Buriram;Phichit;LINESTRING(102.966932217 15.2377994727, 100.391252836 16.2857421333);0.0
Buriram;Prachuap Khiri Khan;LINESTRING(102.966932217 15.2377994727, 99.5834170434 11.8004315212);8.0
Buriram;Phuket;LINESTRING(102.966932217 15.2377994727, 98.3649123943 7.83944014805);1.0
Buriram;Phatthalung;LINESTRING(102.966932217 15.2377994727, 100.080049986 7.49394151891);0.0
Buriram;Phitsanulok;LINESTRING(102.966932217 15.2377994727, 100.481753364 17.0317225438);6.0
Buriram;Phang Nga;LINESTRING(102.966932217 15.2377994727, 98.1635603331 8.62009579339);0.0
Buriram;Phetchabun;LINESTRING(102.966932217 15.2377994727, 101.21354207 16.2488798096);5.0
Buriram;Phrae;LINESTRING(102.966932217 15.2377994727, 99.9592168824 18.2599980793);2.0
Buriram;Prachinburi;LINESTRING(102.966932217 15.2377994727, 101.62185847 14.0225097824);10.0
Buriram;Pathum Thani;LINESTRING(102.966932217 15.2377994727, 100.641810015 14.0961850445);43.0
Buriram;Pattani;LINESTRING(102.966932217 15.2377994727, 101.371757998 6.7514836781);0.0
Buriram;Phayao;LINESTRING(102.966932217 15.2377994727, 100.155875063 19.2707159874);1.0
Buriram;Ratchaburi;LINESTRING(102.966932217 15.2377994727, 99.6163033708 13.555468881);2.0
Buriram;Roi Et;LINESTRING(102.966932217 15.2377994727, 103.811856618 15.9390589157);18.0
Buriram;Ranong;LINESTRING(102.966932217 15.2377994727, 98.6451537598 10.0467430034);0.0
Buriram;Rayong;LINESTRING(102.966932217 15.2377994727, 101.407515377 12.8424417412);14.0
Buriram;Sing Buri;LINESTRING(102.966932217 15.2377994727, 100.334808171 14.9189979398);0.0
Buriram;Songkhla;LINESTRING(102.966932217 15.2377994727, 100.581375177 7.1139766215);1.0
Buriram;Samut Songkhram;LINESTRING(102.966932217 15.2377994727, 99.9656093523 13.3785736422);3.0
Buriram;Samut Sakhon;LINESTRING(102.966932217 15.2377994727, 100.223684072 13.5726593856);4.0
Buriram;Sa Kaeo;LINESTRING(102.966932217 15.2377994727, 102.407393634 13.7164658559);27.0
Buriram;Surat Thani;LINESTRING(102.966932217 15.2377994727, 99.2665140024 9.05257838779);2.0
Buriram;Sakon Nakhon;LINESTRING(102.966932217 15.2377994727, 103.843548596 17.4307460922);4.0
Buriram;Suphan Buri;LINESTRING(102.966932217 15.2377994727, 99.7811297192 14.5713696695);3.0
Buriram;Samut Prakan;LINESTRING(102.966932217 15.2377994727, 100.703595707 13.5986713964);28.0
Buriram;Saraburi;LINESTRING(102.966932217 15.2377994727, 101.014713278 14.6589645496);20.0
Buriram;Surin;LINESTRING(102.966932217 15.2377994727, 103.590719782 14.9050181448);109.0
Buriram;Sisaket;LINESTRING(102.966932217 15.2377994727, 104.405359638 14.9554371622);38.0
Buriram;Sukhothai;LINESTRING(102.966932217 15.2377994727, 99.7117887232 17.2522506862);2.0
Buriram;Satun;LINESTRING(102.966932217 15.2377994727, 99.6865649143 6.81033585588);0.0
Buriram;Tak;LINESTRING(102.966932217 15.2377994727, 98.6056341986 16.5242227967);1.0
Buriram;Trang;LINESTRING(102.966932217 15.2377994727, 99.5959127698 7.49267273863);0.0
Buriram;Trat;LINESTRING(102.966932217 15.2377994727, 102.579564521 12.1595379843);5.0
Buriram;Ubon Ratchathani;LINESTRING(102.966932217 15.2377994727, 105.004600489 15.1535356093);61.0
Buriram;Udon Thani;LINESTRING(102.966932217 15.2377994727, 102.842158571 17.4438714944);3.0
Buriram;Uttaradit;LINESTRING(102.966932217 15.2377994727, 100.54362506 17.7594847218);1.0
Buriram;Uthai Thani;LINESTRING(102.966932217 15.2377994727, 99.5453924199 15.3679825856);0.0
