uid;polyline;isLeafNode;province
32728;LINESTRING(102.897821009 15.1350152788, 102.80174763 15.1350152788, 102.80174763 15.0450141818, 102.897821009 15.0450141818, 102.897821009 15.1350152788);True;Buri Ram
32716;LINESTRING(103.089967768 15.2250163758, 102.897821009 15.2250163758, 102.897821009 15.0450141818, 103.089967768 15.0450141818, 103.089967768 15.2250163758);True;Buri Ram
32691;LINESTRING(103.089967768 15.0450141818, 102.70567425 15.0450141818, 102.70567425 14.6850097939, 103.089967768 14.6850097939, 103.089967768 15.0450141818);True;Buri Ram
32757;LINESTRING(103.474261286 15.0450141818, 103.378187907 15.0450141818, 103.378187907 14.9550130848, 103.474261286 14.9550130848, 103.474261286 15.0450141818);True;Surin
32758;LINESTRING(103.378187907 15.0450141818, 103.282114527 15.0450141818, 103.282114527 14.9550130848, 103.378187907 14.9550130848, 103.378187907 15.0450141818);True;Buri Ram
32759;LINESTRING(103.378187907 14.9550130848, 103.282114527 14.9550130848, 103.282114527 14.8650119879, 103.378187907 14.8650119879, 103.378187907 14.9550130848);True;Buri Ram
32760;LINESTRING(103.474261286 14.9550130848, 103.378187907 14.9550130848, 103.378187907 14.8650119879, 103.474261286 14.8650119879, 103.474261286 14.9550130848);True;Surin
32754;LINESTRING(103.282114527 15.0450141818, 103.089967768 15.0450141818, 103.089967768 14.8650119879, 103.282114527 14.8650119879, 103.282114527 15.0450141818);True;Buri Ram
32755;LINESTRING(103.282114527 14.8650119879, 103.089967768 14.8650119879, 103.089967768 14.6850097939, 103.282114527 14.6850097939, 103.282114527 14.8650119879);True;Buri Ram
32756;LINESTRING(103.474261286 14.8650119879, 103.282114527 14.8650119879, 103.282114527 14.6850097939, 103.474261286 14.6850097939, 103.474261286 14.8650119879);True;Surin
32789;LINESTRING(103.474261286 14.6850097939, 103.282114527 14.6850097939, 103.282114527 14.5050076, 103.474261286 14.5050076, 103.474261286 14.6850097939);True;Surin
32797;LINESTRING(103.282114527 14.6850097939, 103.186041148 14.6850097939, 103.186041148 14.595008697, 103.282114527 14.595008697, 103.282114527 14.6850097939);True;Surin
32798;LINESTRING(103.186041148 14.6850097939, 103.089967768 14.6850097939, 103.089967768 14.595008697, 103.186041148 14.595008697, 103.186041148 14.6850097939);True;Buri Ram
32799;LINESTRING(103.186041148 14.595008697, 103.089967768 14.595008697, 103.089967768 14.5050076, 103.186041148 14.5050076, 103.186041148 14.595008697);True;Buri Ram
32800;LINESTRING(103.282114527 14.595008697, 103.186041148 14.595008697, 103.186041148 14.5050076, 103.282114527 14.5050076, 103.282114527 14.595008697);True;Surin
32801;LINESTRING(103.282114527 14.5050076, 103.186041148 14.5050076, 103.186041148 14.415006503, 103.282114527 14.415006503, 103.282114527 14.5050076);True;Buri Ram
32802;LINESTRING(103.186041148 14.5050076, 103.089967768 14.5050076, 103.089967768 14.415006503, 103.186041148 14.415006503, 103.186041148 14.5050076);True;Buri Ram
32803;LINESTRING(103.186041148 14.415006503, 103.089967768 14.415006503, 103.089967768 14.3250054061, 103.186041148 14.3250054061, 103.186041148 14.415006503);True;Buri Ram
32804;LINESTRING(103.282114527 14.415006503, 103.186041148 14.415006503, 103.186041148 14.3250054061, 103.282114527 14.3250054061, 103.282114527 14.415006503);True;Surin
32792;LINESTRING(103.474261286 14.5050076, 103.282114527 14.5050076, 103.282114527 14.3250054061, 103.474261286 14.3250054061, 103.474261286 14.5050076);True;Surin
32786;LINESTRING(103.089967768 14.6850097939, 102.70567425 14.6850097939, 102.70567425 14.3250054061, 103.089967768 14.3250054061, 103.089967768 14.6850097939);True;Buri Ram
32833;LINESTRING(103.089967768 14.3250054061, 102.993894389 14.3250054061, 102.993894389 14.2350043091, 103.089967768 14.2350043091, 103.089967768 14.3250054061);True;Buri Ram
32834;LINESTRING(102.993894389 14.3250054061, 102.897821009 14.3250054061, 102.897821009 14.2350043091, 102.993894389 14.2350043091, 102.993894389 14.3250054061);True;Buri Ram
32835;LINESTRING(102.993894389 14.2350043091, 102.897821009 14.2350043091, 102.897821009 14.1450032121, 102.993894389 14.1450032121, 102.993894389 14.2350043091);True;NULL
32836;LINESTRING(103.089967768 14.2350043091, 102.993894389 14.2350043091, 102.993894389 14.1450032121, 103.089967768 14.1450032121, 103.089967768 14.2350043091);True;NULL
32830;LINESTRING(102.897821009 14.3250054061, 102.70567425 14.3250054061, 102.70567425 14.1450032121, 102.897821009 14.1450032121, 102.897821009 14.3250054061);True;Buri Ram
32831;LINESTRING(102.897821009 14.1450032121, 102.70567425 14.1450032121, 102.70567425 13.9650010182, 102.897821009 13.9650010182, 102.897821009 14.1450032121);True;Sa Kaeo
32832;LINESTRING(103.089967768 14.1450032121, 102.897821009 14.1450032121, 102.897821009 13.9650010182, 103.089967768 13.9650010182, 103.089967768 14.1450032121);True;NULL
32788;LINESTRING(103.474261286 14.3250054061, 103.089967768 14.3250054061, 103.089967768 13.9650010182, 103.474261286 13.9650010182, 103.474261286 14.3250054061);True;NULL
32873;LINESTRING(102.70567425 14.6850097939, 102.513527491 14.6850097939, 102.513527491 14.5050076, 102.70567425 14.5050076, 102.70567425 14.6850097939);True;Buri Ram
32874;LINESTRING(102.513527491 14.6850097939, 102.321380732 14.6850097939, 102.321380732 14.5050076, 102.513527491 14.5050076, 102.513527491 14.6850097939);True;Nakhon Ratchasima
32875;LINESTRING(102.513527491 14.5050076, 102.321380732 14.5050076, 102.321380732 14.3250054061, 102.513527491 14.3250054061, 102.513527491 14.5050076);True;Nakhon Ratchasima
32889;LINESTRING(102.70567425 14.5050076, 102.609600871 14.5050076, 102.609600871 14.415006503, 102.70567425 14.415006503, 102.70567425 14.5050076);True;Buri Ram
32890;LINESTRING(102.609600871 14.5050076, 102.513527491 14.5050076, 102.513527491 14.415006503, 102.609600871 14.415006503, 102.609600871 14.5050076);True;Nakhon Ratchasima
32891;LINESTRING(102.609600871 14.415006503, 102.513527491 14.415006503, 102.513527491 14.3250054061, 102.609600871 14.3250054061, 102.609600871 14.415006503);True;Nakhon Ratchasima
32892;LINESTRING(102.70567425 14.415006503, 102.609600871 14.415006503, 102.609600871 14.3250054061, 102.70567425 14.3250054061, 102.70567425 14.415006503);True;Buri Ram
32870;LINESTRING(102.321380732 14.6850097939, 101.937087215 14.6850097939, 101.937087215 14.3250054061, 102.321380732 14.3250054061, 102.321380732 14.6850097939);True;Nakhon Ratchasima
32917;LINESTRING(102.321380732 14.3250054061, 102.225307353 14.3250054061, 102.225307353 14.2350043091, 102.321380732 14.2350043091, 102.321380732 14.3250054061);True;Nakhon Ratchasima
32918;LINESTRING(102.225307353 14.3250054061, 102.129233973 14.3250054061, 102.129233973 14.2350043091, 102.225307353 14.2350043091, 102.225307353 14.3250054061);True;Nakhon Ratchasima
32919;LINESTRING(102.225307353 14.2350043091, 102.129233973 14.2350043091, 102.129233973 14.1450032121, 102.225307353 14.1450032121, 102.225307353 14.2350043091);True;Sa Kaeo
32920;LINESTRING(102.321380732 14.2350043091, 102.225307353 14.2350043091, 102.225307353 14.1450032121, 102.321380732 14.1450032121, 102.321380732 14.2350043091);True;Nakhon Ratchasima
32921;LINESTRING(102.129233973 14.3250054061, 102.033160594 14.3250054061, 102.033160594 14.2350043091, 102.129233973 14.2350043091, 102.129233973 14.3250054061);True;Nakhon Ratchasima
32922;LINESTRING(102.033160594 14.3250054061, 101.937087215 14.3250054061, 101.937087215 14.2350043091, 102.033160594 14.2350043091, 102.033160594 14.3250054061);True;Nakhon Ratchasima
32923;LINESTRING(102.033160594 14.2350043091, 101.937087215 14.2350043091, 101.937087215 14.1450032121, 102.033160594 14.1450032121, 102.033160594 14.2350043091);True;Prachin Buri
32924;LINESTRING(102.129233973 14.2350043091, 102.033160594 14.2350043091, 102.033160594 14.1450032121, 102.129233973 14.1450032121, 102.129233973 14.2350043091);True;Sa Kaeo
32925;LINESTRING(102.129233973 14.1450032121, 102.033160594 14.1450032121, 102.033160594 14.0550021152, 102.129233973 14.0550021152, 102.129233973 14.1450032121);True;Prachin Buri
32926;LINESTRING(102.033160594 14.1450032121, 101.937087215 14.1450032121, 101.937087215 14.0550021152, 102.033160594 14.0550021152, 102.033160594 14.1450032121);True;Prachin Buri
32927;LINESTRING(102.033160594 14.0550021152, 101.937087215 14.0550021152, 101.937087215 13.9650010182, 102.033160594 13.9650010182, 102.033160594 14.0550021152);True;Sa Kaeo
32928;LINESTRING(102.129233973 14.0550021152, 102.033160594 14.0550021152, 102.033160594 13.9650010182, 102.129233973 13.9650010182, 102.129233973 14.0550021152);True;Sa Kaeo
32916;LINESTRING(102.321380732 14.1450032121, 102.129233973 14.1450032121, 102.129233973 13.9650010182, 102.321380732 13.9650010182, 102.321380732 14.1450032121);True;Sa Kaeo
32937;LINESTRING(102.70567425 14.3250054061, 102.609600871 14.3250054061, 102.609600871 14.2350043091, 102.70567425 14.2350043091, 102.70567425 14.3250054061);True;Buri Ram
32938;LINESTRING(102.609600871 14.3250054061, 102.513527491 14.3250054061, 102.513527491 14.2350043091, 102.609600871 14.2350043091, 102.609600871 14.3250054061);True;Nakhon Ratchasima
32939;LINESTRING(102.609600871 14.2350043091, 102.513527491 14.2350043091, 102.513527491 14.1450032121, 102.609600871 14.1450032121, 102.609600871 14.2350043091);True;Buri Ram
32940;LINESTRING(102.70567425 14.2350043091, 102.609600871 14.2350043091, 102.609600871 14.1450032121, 102.70567425 14.1450032121, 102.70567425 14.2350043091);True;Buri Ram
32934;LINESTRING(102.513527491 14.3250054061, 102.321380732 14.3250054061, 102.321380732 14.1450032121, 102.513527491 14.1450032121, 102.513527491 14.3250054061);True;Nakhon Ratchasima
32935;LINESTRING(102.513527491 14.1450032121, 102.321380732 14.1450032121, 102.321380732 13.9650010182, 102.513527491 13.9650010182, 102.513527491 14.1450032121);True;Sa Kaeo
32936;LINESTRING(102.70567425 14.1450032121, 102.513527491 14.1450032121, 102.513527491 13.9650010182, 102.70567425 13.9650010182, 102.70567425 14.1450032121);True;Sa Kaeo
32957;LINESTRING(102.70567425 13.9650010182, 102.513527491 13.9650010182, 102.513527491 13.7849988242, 102.70567425 13.7849988242, 102.70567425 13.9650010182);True;Sa Kaeo
32958;LINESTRING(102.513527491 13.9650010182, 102.321380732 13.9650010182, 102.321380732 13.7849988242, 102.513527491 13.7849988242, 102.513527491 13.9650010182);True;Sa Kaeo
32959;LINESTRING(102.513527491 13.7849988242, 102.321380732 13.7849988242, 102.321380732 13.6049966303, 102.513527491 13.6049966303, 102.513527491 13.7849988242);True;Sa Kaeo
32973;LINESTRING(102.70567425 13.7849988242, 102.609600871 13.7849988242, 102.609600871 13.6949977273, 102.70567425 13.6949977273, 102.70567425 13.7849988242);True;Sa Kaeo
32974;LINESTRING(102.609600871 13.7849988242, 102.513527491 13.7849988242, 102.513527491 13.6949977273, 102.609600871 13.6949977273, 102.609600871 13.7849988242);True;Sa Kaeo
32975;LINESTRING(102.609600871 13.6949977273, 102.513527491 13.6949977273, 102.513527491 13.6049966303, 102.609600871 13.6049966303, 102.609600871 13.6949977273);True;NULL
32976;LINESTRING(102.70567425 13.6949977273, 102.609600871 13.6949977273, 102.609600871 13.6049966303, 102.70567425 13.6049966303, 102.70567425 13.6949977273);True;NULL
32954;LINESTRING(102.321380732 13.9650010182, 101.937087215 13.9650010182, 101.937087215 13.6049966303, 102.321380732 13.6049966303, 102.321380732 13.9650010182);True;Sa Kaeo
32997;LINESTRING(102.321380732 13.6049966303, 102.129233973 13.6049966303, 102.129233973 13.4249944364, 102.321380732 13.4249944364, 102.321380732 13.6049966303);True;Sa Kaeo
32998;LINESTRING(102.129233973 13.6049966303, 101.937087215 13.6049966303, 101.937087215 13.4249944364, 102.129233973 13.4249944364, 102.129233973 13.6049966303);True;Sa Kaeo
33009;LINESTRING(102.129233973 13.4249944364, 102.033160594 13.4249944364, 102.033160594 13.3349933394, 102.129233973 13.3349933394, 102.129233973 13.4249944364);True;Sa Kaeo
33010;LINESTRING(102.033160594 13.4249944364, 101.937087215 13.4249944364, 101.937087215 13.3349933394, 102.033160594 13.3349933394, 102.033160594 13.4249944364);True;Sa Kaeo
33011;LINESTRING(102.033160594 13.3349933394, 101.937087215 13.3349933394, 101.937087215 13.2449922424, 102.033160594 13.2449922424, 102.033160594 13.3349933394);True;Chanthaburi
33012;LINESTRING(102.129233973 13.3349933394, 102.033160594 13.3349933394, 102.033160594 13.2449922424, 102.129233973 13.2449922424, 102.129233973 13.3349933394);True;Sa Kaeo
33013;LINESTRING(102.321380732 13.4249944364, 102.225307353 13.4249944364, 102.225307353 13.3349933394, 102.321380732 13.3349933394, 102.321380732 13.4249944364);True;Sa Kaeo
33014;LINESTRING(102.225307353 13.4249944364, 102.129233973 13.4249944364, 102.129233973 13.3349933394, 102.225307353 13.3349933394, 102.225307353 13.4249944364);True;Sa Kaeo
33015;LINESTRING(102.225307353 13.3349933394, 102.129233973 13.3349933394, 102.129233973 13.2449922424, 102.225307353 13.2449922424, 102.225307353 13.3349933394);True;Chanthaburi
33016;LINESTRING(102.321380732 13.3349933394, 102.225307353 13.3349933394, 102.225307353 13.2449922424, 102.321380732 13.2449922424, 102.321380732 13.3349933394);True;Sa Kaeo
32956;LINESTRING(102.70567425 13.6049966303, 102.321380732 13.6049966303, 102.321380732 13.2449922424, 102.70567425 13.2449922424, 102.70567425 13.6049966303);True;NULL
33037;LINESTRING(103.474261286 13.9650010182, 103.089967768 13.9650010182, 103.089967768 13.6049966303, 103.474261286 13.6049966303, 103.474261286 13.9650010182);True;NULL
33061;LINESTRING(103.089967768 13.9650010182, 102.897821009 13.9650010182, 102.897821009 13.7849988242, 103.089967768 13.7849988242, 103.089967768 13.9650010182);True;NULL
33069;LINESTRING(102.897821009 13.9650010182, 102.80174763 13.9650010182, 102.80174763 13.8749999212, 102.897821009 13.8749999212, 102.897821009 13.9650010182);True;NULL
33070;LINESTRING(102.80174763 13.9650010182, 102.70567425 13.9650010182, 102.70567425 13.8749999212, 102.80174763 13.8749999212, 102.80174763 13.9650010182);True;Sa Kaeo
33071;LINESTRING(102.80174763 13.8749999212, 102.70567425 13.8749999212, 102.70567425 13.7849988242, 102.80174763 13.7849988242, 102.80174763 13.8749999212);True;NULL
33072;LINESTRING(102.897821009 13.8749999212, 102.80174763 13.8749999212, 102.80174763 13.7849988242, 102.897821009 13.7849988242, 102.897821009 13.8749999212);True;NULL
33063;LINESTRING(102.897821009 13.7849988242, 102.70567425 13.7849988242, 102.70567425 13.6049966303, 102.897821009 13.6049966303, 102.897821009 13.7849988242);True;NULL
33064;LINESTRING(103.089967768 13.7849988242, 102.897821009 13.7849988242, 102.897821009 13.6049966303, 103.089967768 13.6049966303, 103.089967768 13.7849988242);True;NULL
33039;LINESTRING(103.089967768 13.6049966303, 102.70567425 13.6049966303, 102.70567425 13.2449922424, 103.089967768 13.2449922424, 103.089967768 13.6049966303);True;NULL
33040;LINESTRING(103.474261286 13.6049966303, 103.089967768 13.6049966303, 103.089967768 13.2449922424, 103.474261286 13.2449922424, 103.474261286 13.6049966303);True;NULL
33125;LINESTRING(101.937087215 14.6850097939, 101.552793697 14.6850097939, 101.552793697 14.3250054061, 101.937087215 14.3250054061, 101.937087215 14.6850097939);True;Nakhon Ratchasima
33149;LINESTRING(101.552793697 14.6850097939, 101.360646938 14.6850097939, 101.360646938 14.5050076, 101.552793697 14.5050076, 101.552793697 14.6850097939);True;Nakhon Ratchasima
33150;LINESTRING(101.360646938 14.6850097939, 101.168500179 14.6850097939, 101.168500179 14.5050076, 101.360646938 14.5050076, 101.360646938 14.6850097939);True;Nakhon Ratchasima
33161;LINESTRING(101.360646938 14.5050076, 101.264573558 14.5050076, 101.264573558 14.415006503, 101.360646938 14.415006503, 101.360646938 14.5050076);True;Nakhon Nayok
33162;LINESTRING(101.264573558 14.5050076, 101.168500179 14.5050076, 101.168500179 14.415006503, 101.264573558 14.415006503, 101.264573558 14.5050076);True;Saraburi
33163;LINESTRING(101.264573558 14.415006503, 101.168500179 14.415006503, 101.168500179 14.3250054061, 101.264573558 14.3250054061, 101.264573558 14.415006503);True;Nakhon Nayok
33164;LINESTRING(101.360646938 14.415006503, 101.264573558 14.415006503, 101.264573558 14.3250054061, 101.360646938 14.3250054061, 101.360646938 14.415006503);True;Nakhon Nayok
33165;LINESTRING(101.552793697 14.5050076, 101.456720317 14.5050076, 101.456720317 14.415006503, 101.552793697 14.415006503, 101.552793697 14.5050076);True;Nakhon Ratchasima
33166;LINESTRING(101.456720317 14.5050076, 101.360646938 14.5050076, 101.360646938 14.415006503, 101.456720317 14.415006503, 101.456720317 14.5050076);True;Nakhon Ratchasima
33167;LINESTRING(101.456720317 14.415006503, 101.360646938 14.415006503, 101.360646938 14.3250054061, 101.456720317 14.3250054061, 101.456720317 14.415006503);True;Nakhon Nayok
33168;LINESTRING(101.552793697 14.415006503, 101.456720317 14.415006503, 101.456720317 14.3250054061, 101.552793697 14.3250054061, 101.552793697 14.415006503);True;Nakhon Ratchasima
33173;LINESTRING(101.552793697 14.3250054061, 101.456720317 14.3250054061, 101.456720317 14.2350043091, 101.552793697 14.2350043091, 101.552793697 14.3250054061);True;Prachin Buri
